V1,V2,V3
-125,49.8991596638655,-193.244995117188
-124.983240223464,49.8991596638655,-99.9349975585938
-124.966480446927,49.8991596638655,-118.184997558594
-124.949720670391,49.8991596638655,-134.934997558594
-124.932960893855,49.8991596638655,-166.127502441406
-124.916201117318,49.8991596638655,-206.1875
-124.899441340782,49.8991596638655,-246.1875
-124.882681564246,49.8991596638655,-235.9375
-124.865921787709,49.8991596638655,-182.747497558594
-124.849162011173,49.8991596638655,-117.127502441406
-124.832402234637,49.8991596638655,-50.997501373291
-124.815642458101,49.8991596638655,-59.497501373291
-124.798882681564,49.8991596638655,-70.3125
-124.782122905028,49.8991596638655,-79.3125
-124.765363128492,49.8991596638655,-117.752502441406
-124.748603351955,49.8991596638655,-125.372497558594
-124.731843575419,49.8991596638655,-113.182502746582
-124.715083798883,49.8991596638655,-129.432495117188
-124.698324022346,49.8991596638655,-133.932495117188
-124.68156424581,49.8991596638655,-138.122497558594
-124.664804469274,49.8991596638655,-114.5625
-124.648044692737,49.8991596638655,-84.432502746582
-124.631284916201,49.8991596638655,-52.5224990844727
-124.614525139665,49.8991596638655,-7.61250019073486
-124.597765363128,49.8991596638655,34.1175003051758
-124.581005586592,49.8991596638655,92.057502746582
-124.564245810056,49.8991596638655,143.197494506836
-124.54748603352,49.8991596638655,93.4075012207031
-124.530726256983,49.8991596638655,63.8838386535645
-124.513966480447,49.8991596638655,243.293838500977
-124.497206703911,49.8991596638655,198.833831787109
-124.480446927374,49.8991596638655,238.76383972168
-124.463687150838,49.8991596638655,273.453826904297
-124.446927374302,49.8991596638655,204.163833618164
-124.430167597765,49.8991596638655,209.333831787109
-124.413407821229,49.8991596638655,477.573822021484
-124.396648044693,49.8991596638655,811.965148925781
-124.379888268156,49.8991596638655,807.5751953125
-124.36312849162,49.8991596638655,822.53515625
-124.346368715084,49.8991596638655,618.3251953125
-124.329608938547,49.8991596638655,254.775177001953
-124.312849162011,49.8991596638655,203.155166625977
-124.296089385475,49.8991596638655,172.96516418457
-124.279329608939,49.8991596638655,193.21516418457
-124.262569832402,49.8991596638655,397.7607421875
-124.245810055866,49.8991596638655,403.560760498047
-124.22905027933,49.8991596638655,492.620758056641
-124.212290502793,49.8991596638655,755.680725097656
-124.195530726257,49.8991596638655,973.24072265625
-124.178770949721,49.8991596638655,1042.19079589844
-124.162011173184,49.8991596638655,854.2607421875
-124.145251396648,49.8991596638655,490.220733642578
-124.128491620112,49.8991596638655,632.505004882812
-124.111731843575,49.8991596638655,455.665008544922
-124.094972067039,49.8991596638655,186.654998779297
-124.078212290503,49.8991596638655,526.215026855469
-124.061452513966,49.8991596638655,90.5650024414062
-124.04469273743,49.8991596638655,-385.434997558594
-124.027932960894,49.8991596638655,104.495002746582
-124.011173184358,49.8991596638655,656.335021972656
-123.994413407821,49.8991596638655,1082.19995117188
-123.977653631285,49.8991596638655,966.890014648438
-123.960893854749,49.8991596638655,682.260009765625
-123.944134078212,49.8991596638655,474.149993896484
-123.927374301676,49.8991596638655,41.2299995422363
-123.91061452514,49.8991596638655,-439.369995117188
-123.893854748603,49.8991596638655,-496.619995117188
-123.877094972067,49.8991596638655,125.440002441406
-123.860335195531,49.8991596638655,750.331787109375
-123.843575418994,49.8991596638655,1190.01171875
-123.826815642458,49.8991596638655,1306.89172363281
-123.810055865922,49.8991596638655,1364.32177734375
-123.793296089385,49.8991596638655,942.201782226562
-123.776536312849,49.8991596638655,1138.73181152344
-123.759776536313,49.8991596638655,1478.46179199219
-123.743016759777,49.8991596638655,1716.16174316406
-123.72625698324,49.8991596638655,1619.626953125
-123.709497206704,49.8991596638655,1435.46691894531
-123.692737430168,49.8991596638655,806.246948242188
-123.675977653631,49.8991596638655,1128.59692382812
-123.659217877095,49.8991596638655,1447.81701660156
-123.642458100559,49.8991596638655,1338.07702636719
-123.625698324022,49.8991596638655,1275.45703125
-123.608938547486,49.8991596638655,951.616943359375
-123.59217877095,49.8991596638655,768.036437988281
-123.575418994413,49.8991596638655,1200.81640625
-123.558659217877,49.8991596638655,1197.57641601562
-123.541899441341,49.8991596638655,1175.97644042969
-123.525139664804,49.8991596638655,1406.83642578125
-123.508379888268,49.8991596638655,1348.80639648438
-123.491620111732,49.8991596638655,1667.53649902344
-123.474860335196,49.8991596638655,1705.34643554688
-123.458100558659,49.8991596638655,1824.49792480469
-123.441340782123,49.8991596638655,1304.59802246094
-123.424581005587,49.8991596638655,1325.90795898438
-123.40782122905,49.8991596638655,1376.68798828125
-123.391061452514,49.8991596638655,1476.03796386719
-123.374301675978,49.8991596638655,1253.42797851562
-123.357541899441,49.8991596638655,1136.47802734375
-123.340782122905,49.8991596638655,1008.08795166016
-123.324022346369,49.8991596638655,753.97802734375
-123.307262569832,49.8991596638655,197.108016967773
-123.290502793296,49.8991596638655,41.0080146789551
-123.27374301676,49.8991596638655,35.4380149841309
-123.256983240223,49.8991596638655,61.7380142211914
-123.240223463687,49.8991596638655,291.108001708984
-123.223463687151,49.8991596638655,452.678009033203
-123.206703910615,49.8991596638655,569.848022460938
-123.189944134078,49.8991596638655,360.167999267578
-123.173184357542,49.8991596638655,248.018005371094
-123.156424581006,49.8991596638655,375.097991943359
-123.139664804469,49.8991596638655,780.247985839844
-123.122905027933,49.8991596638655,999.447998046875
-123.106145251397,49.8991596638655,949.828002929688
-123.08938547486,49.8991596638655,1147.13793945312
-123.072625698324,49.8991596638655,1375.90795898438
-123.055865921788,49.8991596638655,1441.53796386719
-123.039106145251,49.8991596638655,1501.04797363281
-123.022346368715,49.8991596638655,1547.33801269531
-123.005586592179,49.8991596638655,1696.22802734375
-122.988826815642,49.8991596638655,1725.49792480469
-122.972067039106,49.8991596638655,1871.27795410156
-122.95530726257,49.8991596638655,1884.34802246094
-122.938547486034,49.8991596638655,1535.02795410156
-122.921787709497,49.8991596638655,1622.71923828125
-122.905027932961,49.8991596638655,2138.20922851562
-122.888268156425,49.8991596638655,2113.31909179688
-122.871508379888,49.8991596638655,1960.33923339844
-122.854748603352,49.8991596638655,1613.21923828125
-122.837988826816,49.8991596638655,1305.50915527344
-122.821229050279,49.8991596638655,1478.45922851562
-122.804469273743,49.8991596638655,1471.03918457031
-122.787709497207,49.8991596638655,1244.25622558594
-122.77094972067,49.8991596638655,1366.04626464844
-122.754189944134,49.8991596638655,1853.09631347656
-122.737430167598,49.8991596638655,2035.18627929688
-122.720670391061,49.8991596638655,1636.53625488281
-122.703910614525,49.8991596638655,1896.66625976562
-122.687150837989,49.8991596638655,1558.57629394531
-122.670391061453,49.8991596638655,1405.16625976562
-122.653631284916,49.8991596638655,1857.44104003906
-122.63687150838,49.8991596638655,1606.80102539062
-122.620111731844,49.8991596638655,1407.3310546875
-122.603351955307,49.8991596638655,1838.60107421875
-122.586592178771,49.8991596638655,1987.02099609375
-122.569832402235,49.8991596638655,1929.3310546875
-122.553072625698,49.8991596638655,1742.69104003906
-122.536312849162,49.8991596638655,1729.36108398438
-122.519553072626,49.8991596638655,1477.10302734375
-122.502793296089,49.8991596638655,1499.55297851562
-122.486033519553,49.8991596638655,1508.57299804688
-122.469273743017,49.8991596638655,1132.0830078125
-122.45251396648,49.8991596638655,614.433044433594
-122.435754189944,49.8991596638655,315.443023681641
-122.418994413408,49.8991596638655,608.543029785156
-122.402234636872,49.8991596638655,1201.42297363281
-122.385474860335,49.8991596638655,1528.05444335938
-122.368715083799,49.8991596638655,1289.814453125
-122.351955307263,49.8991596638655,1122.95434570312
-122.335195530726,49.8991596638655,772.464416503906
-122.31843575419,49.8991596638655,368.25439453125
-122.301675977654,49.8991596638655,153.344390869141
-122.284916201117,49.8991596638655,340.874389648438
-122.268156424581,49.8991596638655,787.134399414062
-122.251396648045,49.8991596638655,1171.32006835938
-122.234636871508,49.8991596638655,1689.70007324219
-122.217877094972,49.8991596638655,1880.71008300781
-122.201117318436,49.8991596638655,1650.94006347656
-122.184357541899,49.8991596638655,1411.71008300781
-122.167597765363,49.8991596638655,1159.53002929688
-122.150837988827,49.8991596638655,1289.3701171875
-122.134078212291,49.8991596638655,1596.44006347656
-122.117318435754,49.8991596638655,1269.91979980469
-122.100558659218,49.8991596638655,1155.17980957031
-122.083798882682,49.8991596638655,1285.99975585938
-122.067039106145,49.8991596638655,1221.91979980469
-122.050279329609,49.8991596638655,817.019775390625
-122.033519553073,49.8991596638655,1015.73974609375
-122.016759776536,49.8991596638655,735.029724121094
-122,49.8991596638655,993.609741210938
-125,49.8823529411765,-291.744995117188
-124.983240223464,49.8823529411765,-285.934997558594
-124.966480446927,49.8823529411765,-250.184997558594
-124.949720670391,49.8823529411765,-197.625
-124.932960893855,49.8823529411765,-100.6875
-124.916201117318,49.8823529411765,-85.8775024414062
-124.899441340782,49.8823529411765,-232.627502441406
-124.882681564246,49.8823529411765,-268.6875
-124.865921787709,49.8823529411765,-247.377502441406
-124.849162011173,49.8823529411765,-167.057495117188
-124.832402234637,49.8823529411765,-35.1875
-124.815642458101,49.8823529411765,-12.1274995803833
-124.798882681564,49.8823529411765,-14.0625
-124.782122905028,49.8823529411765,-13.3125
-124.765363128492,49.8823529411765,-23.5625
-124.748603351955,49.8823529411765,-115.0625
-124.731843575419,49.8823529411765,-96.5625
-124.715083798883,49.8823529411765,-128.622497558594
-124.698324022346,49.8823529411765,-136.002502441406
-124.68156424581,49.8823529411765,-107.5625
-124.664804469274,49.8823529411765,6.70749998092651
-124.648044692737,49.8823529411765,28.3875007629395
-124.631284916201,49.8823529411765,-95.5625
-124.614525139665,49.8823529411765,-96.6224975585938
-124.597765363128,49.8823529411765,-52.5625
-124.581005586592,49.8823529411765,-6.27250003814697
-124.564245810056,49.8823529411765,51.1074981689453
-124.54748603352,49.8823529411765,118.67749786377
-124.530726256983,49.8823529411765,122.303833007812
-124.513966480447,49.8823529411765,223.463836669922
-124.497206703911,49.8823529411765,210.963836669922
-124.480446927374,49.8823529411765,177.963836669922
-124.463687150838,49.8823529411765,185.76383972168
-124.446927374302,49.8823529411765,209.493835449219
-124.430167597765,49.8823529411765,236.583831787109
-124.413407821229,49.8823529411765,370.253845214844
-124.396648044693,49.8823529411765,535.525146484375
-124.379888268156,49.8823529411765,703.03515625
-124.36312849162,49.8823529411765,826.695190429688
-124.346368715084,49.8823529411765,875.945190429688
-124.329608938547,49.8823529411765,409.855163574219
-124.312849162011,49.8823529411765,233.825164794922
-124.296089385475,49.8823529411765,210.035171508789
-124.279329608939,49.8823529411765,153.285171508789
-124.262569832402,49.8823529411765,167.420745849609
-124.245810055866,49.8823529411765,234.430740356445
-124.22905027933,49.8823529411765,422.360748291016
-124.212290502793,49.8823529411765,511.770751953125
-124.195530726257,49.8823529411765,608.430725097656
-124.178770949721,49.8823529411765,520.940734863281
-124.162011173184,49.8823529411765,288.170745849609
-124.145251396648,49.8823529411765,228.830749511719
-124.128491620112,49.8823529411765,265.234985351562
-124.111731843575,49.8823529411765,368.744995117188
-124.094972067039,49.8823529411765,526.275024414062
-124.078212290503,49.8823529411765,259.994995117188
-124.061452513966,49.8823529411765,-308.434997558594
-124.04469273743,49.8823529411765,-406.375
-124.027932960894,49.8823529411765,73.0449981689453
-124.011173184358,49.8823529411765,525.244995117188
-123.994413407821,49.8823529411765,765.159973144531
-123.977653631285,49.8823529411765,770.25
-123.960893854749,49.8823529411765,775.52001953125
-123.944134078212,49.8823529411765,756.159973144531
-123.927374301676,49.8823529411765,699.890014648438
-123.91061452514,49.8823529411765,92.6100006103516
-123.893854748603,49.8823529411765,-593
-123.877094972067,49.8823529411765,-275.980010986328
-123.860335195531,49.8823529411765,337.051788330078
-123.843575418994,49.8823529411765,699.521789550781
-123.826815642458,49.8823529411765,819.191772460938
-123.810055865922,49.8823529411765,1119.83178710938
-123.793296089385,49.8823529411765,1320.31176757812
-123.776536312849,49.8823529411765,1337.79174804688
-123.759776536313,49.8823529411765,1429.0517578125
-123.743016759777,49.8823529411765,1502.03173828125
-123.72625698324,49.8823529411765,1292.27697753906
-123.709497206704,49.8823529411765,796.476989746094
-123.692737430168,49.8823529411765,856.746948242188
-123.675977653631,49.8823529411765,1279.14697265625
-123.659217877095,49.8823529411765,1402.75695800781
-123.642458100559,49.8823529411765,1035.84692382812
-123.625698324022,49.8823529411765,540.956970214844
-123.608938547486,49.8823529411765,982.226989746094
-123.59217877095,49.8823529411765,1455.43640136719
-123.575418994413,49.8823529411765,1568.53649902344
-123.558659217877,49.8823529411765,1293.13647460938
-123.541899441341,49.8823529411765,1409.06640625
-123.525139664804,49.8823529411765,1625.46643066406
-123.508379888268,49.8823529411765,1263.95642089844
-123.491620111732,49.8823529411765,1365.66650390625
-123.474860335196,49.8823529411765,1447.86645507812
-123.458100558659,49.8823529411765,1606.09802246094
-123.441340782123,49.8823529411765,1320.04797363281
-123.424581005587,49.8823529411765,921.138000488281
-123.40782122905,49.8823529411765,1198.23791503906
-123.391061452514,49.8823529411765,1237.71801757812
-123.374301675978,49.8823529411765,1358.14794921875
-123.357541899441,49.8823529411765,1725.97802734375
-123.340782122905,49.8823529411765,1674.31799316406
-123.324022346369,49.8823529411765,1320.77795410156
-123.307262569832,49.8823529411765,906.278015136719
-123.290502793296,49.8823529411765,603.358032226562
-123.27374301676,49.8823529411765,333.838012695312
-123.256983240223,49.8823529411765,73.6780166625977
-123.240223463687,49.8823529411765,33.1480140686035
-123.223463687151,49.8823529411765,257.908020019531
-123.206703910615,49.8823529411765,621.507995605469
-123.189944134078,49.8823529411765,422.947998046875
-123.173184357542,49.8823529411765,180.77799987793
-123.156424581006,49.8823529411765,344.467987060547
-123.139664804469,49.8823529411765,629.398010253906
-123.122905027933,49.8823529411765,828.528015136719
-123.106145251397,49.8823529411765,1053.22802734375
-123.08938547486,49.8823529411765,1198.08801269531
-123.072625698324,49.8823529411765,1257.10803222656
-123.055865921788,49.8823529411765,1431.58801269531
-123.039106145251,49.8823529411765,1703.94799804688
-123.022346368715,49.8823529411765,1723.61791992188
-123.005586592179,49.8823529411765,1699.06799316406
-122.988826815642,49.8823529411765,1823.86791992188
-122.972067039106,49.8823529411765,1879.27795410156
-122.95530726257,49.8823529411765,1628.19799804688
-122.938547486034,49.8823529411765,1247.92797851562
-122.921787709497,49.8823529411765,1129.34924316406
-122.905027932961,49.8823529411765,1556.49914550781
-122.888268156425,49.8823529411765,1572.37915039062
-122.871508379888,49.8823529411765,1599.96923828125
-122.854748603352,49.8823529411765,1673.96923828125
-122.837988826816,49.8823529411765,1649.39916992188
-122.821229050279,49.8823529411765,1184.48913574219
-122.804469273743,49.8823529411765,969.479187011719
-122.787709497207,49.8823529411765,1420.61633300781
-122.77094972067,49.8823529411765,1857.08630371094
-122.754189944134,49.8823529411765,1928.08630371094
-122.737430167598,49.8823529411765,1867.6962890625
-122.720670391061,49.8823529411765,1480.57629394531
-122.703910614525,49.8823529411765,2055.59619140625
-122.687150837989,49.8823529411765,1991.77624511719
-122.670391061453,49.8823529411765,1619.75622558594
-122.653631284916,49.8823529411765,1602.81103515625
-122.63687150838,49.8823529411765,1580.52099609375
-122.620111731844,49.8823529411765,1733.21105957031
-122.603351955307,49.8823529411765,1850.95104980469
-122.586592178771,49.8823529411765,2001.041015625
-122.569832402235,49.8823529411765,2004.53100585938
-122.553072625698,49.8823529411765,2052.60107421875
-122.536312849162,49.8823529411765,1820.85107421875
-122.519553072626,49.8823529411765,1582.34301757812
-122.502793296089,49.8823529411765,1715.78308105469
-122.486033519553,49.8823529411765,1464.40307617188
-122.469273743017,49.8823529411765,924.983032226562
-122.45251396648,49.8823529411765,343.933044433594
-122.435754189944,49.8823529411765,430.693023681641
-122.418994413408,49.8823529411765,925.063049316406
-122.402234636872,49.8823529411765,1490.07299804688
-122.385474860335,49.8823529411765,1720.34436035156
-122.368715083799,49.8823529411765,1657.08435058594
-122.351955307263,49.8823529411765,1466.0244140625
-122.335195530726,49.8823529411765,1130.064453125
-122.31843575419,49.8823529411765,768.714416503906
-122.301675977654,49.8823529411765,437.524383544922
-122.284916201117,49.8823529411765,148.614395141602
-122.268156424581,49.8823529411765,478.314392089844
-122.251396648045,49.8823529411765,1006.20007324219
-122.234636871508,49.8823529411765,1462.52001953125
-122.217877094972,49.8823529411765,1538.80004882812
-122.201117318436,49.8823529411765,1687.17004394531
-122.184357541899,49.8823529411765,1706.35009765625
-122.167597765363,49.8823529411765,1386.48010253906
-122.150837988827,49.8823529411765,939.940063476562
-122.134078212291,49.8823529411765,1384.52001953125
-122.117318435754,49.8823529411765,1739.89978027344
-122.100558659218,49.8823529411765,1561.42980957031
-122.083798882682,49.8823529411765,1404.2197265625
-122.067039106145,49.8823529411765,1113.12976074219
-122.050279329609,49.8823529411765,1512.80981445312
-122.033519553073,49.8823529411765,1669.49975585938
-122.016759776536,49.8823529411765,1193.11975097656
-122,49.8823529411765,1104.92980957031
-125,49.8655462184874,-216.872497558594
-124.983240223464,49.8655462184874,-242.8125
-124.966480446927,49.8655462184874,-272.752502441406
-124.949720670391,49.8655462184874,-286.0625
-124.932960893855,49.8655462184874,-259.752502441406
-124.916201117318,49.8655462184874,-198.182495117188
-124.899441340782,49.8655462184874,-239.502502441406
-124.882681564246,49.8655462184874,-282.252502441406
-124.865921787709,49.8655462184874,-286.432495117188
-124.849162011173,49.8655462184874,-226.872497558594
-124.832402234637,49.8655462184874,-156.5625
-124.815642458101,49.8655462184874,-78.3125
-124.798882681564,49.8655462184874,-76.5650024414062
-124.782122905028,49.8655462184874,-79.4349975585938
-124.765363128492,49.8655462184874,-70.995002746582
-124.748603351955,49.8655462184874,-123.315002441406
-124.731843575419,49.8655462184874,-142.375
-124.715083798883,49.8655462184874,-129.815002441406
-124.698324022346,49.8655462184874,-112.125
-124.68156424581,49.8655462184874,-20.7250003814697
-124.664804469274,49.8655462184874,66.3150024414062
-124.648044692737,49.8655462184874,68.0449981689453
-124.631284916201,49.8655462184874,-24.0049991607666
-124.614525139665,49.8655462184874,-146.184997558594
-124.597765363128,49.8655462184874,-133.744995117188
-124.581005586592,49.8655462184874,-99.375
-124.564245810056,49.8655462184874,-49.3349990844727
-124.54748603352,49.8655462184874,37.7150001525879
-124.530726256983,49.8655462184874,89.8649978637695
-124.513966480447,49.8655462184874,116.474998474121
-124.497206703911,49.8655462184874,199.255004882812
-124.480446927374,49.8655462184874,208.154998779297
-124.463687150838,49.8655462184874,187.285003662109
-124.446927374302,49.8655462184874,186.835006713867
-124.430167597765,49.8655462184874,200.735000610352
-124.413407821229,49.8655462184874,258.744995117188
-124.396648044693,49.8655462184874,387.882507324219
-124.379888268156,49.8655462184874,536.172485351562
-124.36312849162,49.8655462184874,714.052490234375
-124.346368715084,49.8655462184874,889.662475585938
-124.329608938547,49.8655462184874,723.672485351562
-124.312849162011,49.8655462184874,279.832489013672
-124.296089385475,49.8655462184874,168.852493286133
-124.279329608939,49.8655462184874,132.412506103516
-124.262569832402,49.8655462184874,130.012496948242
-124.245810055866,49.8655462184874,140.722503662109
-124.22905027933,49.8655462184874,126.502502441406
-124.212290502793,49.8655462184874,179.472503662109
-124.195530726257,49.8655462184874,168.622497558594
-124.178770949721,49.8655462184874,128.362503051758
-124.162011173184,49.8655462184874,288.752502441406
-124.145251396648,49.8655462184874,716.482482910156
-124.128491620112,49.8655462184874,822.664978027344
-124.111731843575,49.8655462184874,815.184997558594
-124.094972067039,49.8655462184874,431.045013427734
-124.078212290503,49.8655462184874,157.895004272461
-124.061452513966,49.8655462184874,-31.5249996185303
-124.04469273743,49.8655462184874,-414.375
-124.027932960894,49.8655462184874,-282.744995117188
-124.011173184358,49.8655462184874,186.255004882812
-123.994413407821,49.8655462184874,496.517486572266
-123.977653631285,49.8655462184874,487.567504882812
-123.960893854749,49.8655462184874,500.067504882812
-123.944134078212,49.8655462184874,631.537475585938
-123.927374301676,49.8655462184874,455.027496337891
-123.91061452514,49.8655462184874,-216.972503662109
-123.893854748603,49.8655462184874,-599.0625
-123.877094972067,49.8655462184874,8.46749973297119
-123.860335195531,49.8655462184874,706.540222167969
-123.843575418994,49.8655462184874,1293.07019042969
-123.826815642458,49.8655462184874,1145.77026367188
-123.810055865922,49.8655462184874,1026.02026367188
-123.793296089385,49.8655462184874,937.050231933594
-123.776536312849,49.8655462184874,1334.96020507812
-123.759776536313,49.8655462184874,1373.83020019531
-123.743016759777,49.8655462184874,1250.740234375
-123.72625698324,49.8655462184874,817.660522460938
-123.709497206704,49.8655462184874,816.650512695312
-123.692737430168,49.8655462184874,933.670532226562
-123.675977653631,49.8655462184874,469.340515136719
-123.659217877095,49.8655462184874,424.050537109375
-123.642458100559,49.8655462184874,616.890502929688
-123.625698324022,49.8655462184874,961.060546875
-123.608938547486,49.8655462184874,1280.92053222656
-123.59217877095,49.8655462184874,1725.08520507812
-123.575418994413,49.8655462184874,1733.49523925781
-123.558659217877,49.8655462184874,1420.89526367188
-123.541899441341,49.8655462184874,1517.58520507812
-123.525139664804,49.8655462184874,1312.6552734375
-123.508379888268,49.8655462184874,1083.35522460938
-123.491620111732,49.8655462184874,1026.66528320312
-123.474860335196,49.8655462184874,1179.94519042969
-123.458100558659,49.8655462184874,817.954284667969
-123.441340782123,49.8655462184874,665.104309082031
-123.424581005587,49.8655462184874,439.104309082031
-123.40782122905,49.8655462184874,674.224304199219
-123.391061452514,49.8655462184874,1225.47424316406
-123.374301675978,49.8655462184874,1762.1943359375
-123.357541899441,49.8655462184874,1841.6142578125
-123.340782122905,49.8655462184874,1587.54431152344
-123.324022346369,49.8655462184874,1305.08178710938
-123.307262569832,49.8655462184874,1570.24182128906
-123.290502793296,49.8655462184874,1280.06176757812
-123.27374301676,49.8655462184874,786.951782226562
-123.256983240223,49.8655462184874,274.681762695312
-123.240223463687,49.8655462184874,30.6917724609375
-123.223463687151,49.8655462184874,200.031768798828
-123.206703910615,49.8655462184874,610.411743164062
-123.189944134078,49.8655462184874,469.177307128906
-123.173184357542,49.8655462184874,170.64729309082
-123.156424581006,49.8655462184874,258.997283935547
-123.139664804469,49.8655462184874,611.25732421875
-123.122905027933,49.8655462184874,1037.04724121094
-123.106145251397,49.8655462184874,1156.2373046875
-123.08938547486,49.8655462184874,1372.63732910156
-123.072625698324,49.8655462184874,1563.04724121094
-123.055865921788,49.8655462184874,1534.63879394531
-123.039106145251,49.8655462184874,1630.37878417969
-123.022346368715,49.8655462184874,1874.32885742188
-123.005586592179,49.8655462184874,2147.45874023438
-122.988826815642,49.8655462184874,2134.46875
-122.972067039106,49.8655462184874,1886.27880859375
-122.95530726257,49.8655462184874,1607.82885742188
-122.938547486034,49.8655462184874,1719.10876464844
-122.921787709497,49.8655462184874,1534.166015625
-122.905027932961,49.8655462184874,1124.94604492188
-122.888268156425,49.8655462184874,877.076049804688
-122.871508379888,49.8655462184874,859.386047363281
-122.854748603352,49.8655462184874,787.156066894531
-122.837988826816,49.8655462184874,847.72607421875
-122.821229050279,49.8655462184874,861.326049804688
-122.804469273743,49.8655462184874,717.996032714844
-122.787709497207,49.8655462184874,1093.63195800781
-122.77094972067,49.8655462184874,1684.66198730469
-122.754189944134,49.8655462184874,1337.94201660156
-122.737430167598,49.8655462184874,1267.22204589844
-122.720670391061,49.8655462184874,1534.32202148438
-122.703910614525,49.8655462184874,1854.3720703125
-122.687150837989,49.8655462184874,1401.82202148438
-122.670391061453,49.8655462184874,1626.77197265625
-122.653631284916,49.8655462184874,1763.71911621094
-122.63687150838,49.8655462184874,1595.37902832031
-122.620111731844,49.8655462184874,1542.36901855469
-122.603351955307,49.8655462184874,1547.8291015625
-122.586592178771,49.8655462184874,1541.39904785156
-122.569832402235,49.8655462184874,1326.29907226562
-122.553072625698,49.8655462184874,1334.13903808594
-122.536312849162,49.8655462184874,1272.96911621094
-122.519553072626,49.8655462184874,1438.15930175781
-122.502793296089,49.8655462184874,1434.39929199219
-122.486033519553,49.8655462184874,1179.33923339844
-122.469273743017,49.8655462184874,599.639282226562
-122.45251396648,49.8655462184874,332.019287109375
-122.435754189944,49.8655462184874,680.479309082031
-122.418994413408,49.8655462184874,1062.65930175781
-122.402234636872,49.8655462184874,1296.14929199219
-122.385474860335,49.8655462184874,1671.26403808594
-122.368715083799,49.8655462184874,1885.96411132812
-122.351955307263,49.8655462184874,1745.55407714844
-122.335195530726,49.8655462184874,1268.85412597656
-122.31843575419,49.8655462184874,898.534057617188
-122.301675977654,49.8655462184874,412.234069824219
-122.284916201117,49.8655462184874,133.554077148438
-122.268156424581,49.8655462184874,290.654083251953
-122.251396648045,49.8655462184874,646.282470703125
-122.234636871508,49.8655462184874,1032.51245117188
-122.217877094972,49.8655462184874,1460.33239746094
-122.201117318436,49.8655462184874,1760.35241699219
-122.184357541899,49.8655462184874,1879.1923828125
-122.167597765363,49.8655462184874,1579.86242675781
-122.150837988827,49.8655462184874,1014.97247314453
-122.134078212291,49.8655462184874,1067.24243164062
-122.117318435754,49.8655462184874,1746.5751953125
-122.100558659218,49.8655462184874,1888.76513671875
-122.083798882682,49.8655462184874,1698.68518066406
-122.067039106145,49.8655462184874,1453.43518066406
-122.050279329609,49.8655462184874,1631.12512207031
-122.033519553073,49.8655462184874,1728.59509277344
-122.016759776536,49.8655462184874,1318.84509277344
-122,49.8655462184874,1010.05511474609
-125,49.8487394957983,-156.502502441406
-124.983240223464,49.8487394957983,-186.502502441406
-124.966480446927,49.8487394957983,-197.622497558594
-124.949720670391,49.8487394957983,-228.002502441406
-124.932960893855,49.8487394957983,-275.3125
-124.916201117318,49.8487394957983,-292.002502441406
-124.899441340782,49.8487394957983,-315.5625
-124.882681564246,49.8487394957983,-310.122497558594
-124.865921787709,49.8487394957983,-312.622497558594
-124.849162011173,49.8487394957983,-286.3125
-124.832402234637,49.8487394957983,-227.122497558594
-124.815642458101,49.8487394957983,-175.372497558594
-124.798882681564,49.8487394957983,-145.875
-124.782122905028,49.8487394957983,-162.494995117188
-124.765363128492,49.8487394957983,-154.994995117188
-124.748603351955,49.8487394957983,-146.494995117188
-124.731843575419,49.8487394957983,-141.494995117188
-124.715083798883,49.8487394957983,-110.065002441406
-124.698324022346,49.8487394957983,-76.245002746582
-124.68156424581,49.8487394957983,-28.3549995422363
-124.664804469274,49.8487394957983,17.5349998474121
-124.648044692737,49.8487394957983,-30.8050003051758
-124.631284916201,49.8487394957983,-88.3150024414062
-124.614525139665,49.8487394957983,-171.565002441406
-124.597765363128,49.8487394957983,-222.625
-124.581005586592,49.8487394957983,-188.434997558594
-124.564245810056,49.8487394957983,-138.684997558594
-124.54748603352,49.8487394957983,-66.6849975585938
-124.530726256983,49.8487394957983,37.7649993896484
-124.513966480447,49.8487394957983,101.845001220703
-124.497206703911,49.8487394957983,114.775001525879
-124.480446927374,49.8487394957983,173.854995727539
-124.463687150838,49.8487394957983,203.904998779297
-124.446927374302,49.8487394957983,174.994995117188
-124.430167597765,49.8487394957983,201.005004882812
-124.413407821229,49.8487394957983,229.404998779297
-124.396648044693,49.8487394957983,282.442504882812
-124.379888268156,49.8487394957983,380.272491455078
-124.36312849162,49.8487394957983,519.392517089844
-124.346368715084,49.8487394957983,619.262512207031
-124.329608938547,49.8487394957983,687.342529296875
-124.312849162011,49.8487394957983,427.622497558594
-124.296089385475,49.8487394957983,189.002502441406
-124.279329608939,49.8487394957983,128.0625
-124.262569832402,49.8487394957983,124.002502441406
-124.245810055866,49.8487394957983,134.272506713867
-124.22905027933,49.8487394957983,280.262512207031
-124.212290502793,49.8487394957983,695.5625
-124.195530726257,49.8487394957983,683.702514648438
-124.178770949721,49.8487394957983,459.142486572266
-124.162011173184,49.8487394957983,288.802490234375
-124.145251396648,49.8487394957983,338.482513427734
-124.128491620112,49.8487394957983,309.125
-124.111731843575,49.8487394957983,337.605010986328
-124.094972067039,49.8487394957983,146.854995727539
-124.078212290503,49.8487394957983,50.0950012207031
-124.061452513966,49.8487394957983,88.0149993896484
